text,start,duration
[もったいない],503.735,0.915
"[(カッチン)]
寝るんだ",504.651,1.498
そんな怒りっぽくてどうするんですか…,506.15,1.963
すごく眠たい 熟睡できそう,508.574,1.442
[はぁ],510.017,1.455
早く寝るんだ,511.473,1.241
はい,512.715,0.791
ムカつく,516.317,0.957
この程度だと,517.275,0.935
私たちのことが好きなんじゃないの？,518.211,1.178
じゃあ私たちが歓迎しよう,519.39,1.728
"[アーティスト＆ファンの合同ステージ(?)]
ずっと踊って 隠れないで一緒に踊ろうって言おう",521.119,3.132
いいよ 私たち 結構やってる方じゃない？,524.251,2.278
私たち 合ってると思う,526.53,1.442
[完璧な呼吸],528.71,1.788
[キレッキレなダンス 炸裂],530.499,3.339
[で フライドポテト付きの…],533.839,1.633
[(フライドポテト)(フライドチキン)],537.051,2.604
[目が合って],539.656,1.224
[吹いた],540.881,0.837
[揚げ物同士のどエラいコラボ],543.606,2.818
[私たちは用意できてるけど],546.425,2.405
[教官はいつ来るのかな],548.831,2.362
"[私が来たぞ]
今 何をしている",551.62,1.145
[一緒に踊りましょうよ],552.766,1.417
[(呆れ)],554.184,1.822
[合唱],556.008,2.183
[彼女たちだけのフェスティバルは続く],560.054,3.944
静かに！,563.999,0.462
注目せよ！,564.462,1.117
[ただただ楽しいだけ],565.58,1.646
ここの部屋長は？,567.227,1.514
"[(この人)]
この人です",568.742,1.04
"[警告レベル３]
代表として熟睡アイテム 着用しなさい",570.527,1.986
[あれは何？],572.514,2.352
[熟睡アイテムその３ 睡眠パジャマ],574.867,1.075
なにこれ！,575.943,1.291
似合うぞ,577.235,1.359
"[(困惑)]
着方を教えてくださいよ！",581.927,2.635
こっちが腕、こっちが顔だ,584.563,2.38
"[ようやく見つけた頭を入れる穴]
ここ ここが腕、ここが頭",586.944,2.263
"[可愛いエビフライの出来上がり]
- 可愛い
- 暖かそう 汗出るんじゃないの？",589.208,3.419
ベッドに戻りなさい,592.628,1.155
[おちゃめ],593.784,0.968
ベッドに戻りなさい,594.753,1.671
[(聞こえませんけど)],596.425,1.64
[(聞こえません)],598.065,0.844
"[聞いてるふりもしないのか]
本当に言うことを聞いてくれないんだ…",598.91,1.968
私たち FEARLESSですから,600.879,1.419
[ちっとも怖くないよ],603.998,1.651
ベッドに戻りなさい,605.65,1.375
[ペタッ],607.519,1.355
"[(横向き)]
縦に寝なさい",608.875,2.013
縦に？,610.889,0.883
日本ではこの姿勢で寝てるんですけど,611.773,1.475
"[不利なときだけ外国人のふり]
- そうですよ 日本ではこう…
- いいえ ここは韓国だ",613.249,2.457
[キャハハ],615.707,1.371
難しいね,617.079,1.065
そうなんだ,619.277,0.752
本教官 もう我慢の限界だ,620.03,2.244
"[これ以上許さない]
次 また見つかったら連帯責任だ",622.275,2.166
いいか？,624.442,1.348
"- はい
- はいっ",625.791,1.324
本当に就寝だ,627.116,1.684
[すんなりと寝てあげるLE SSERAFIMじゃないんだからね],630.581,1.837
魅力的ね,633.591,1.312
[エビフライの一発芸披露],634.904,3.517
[だんだん激しくなっていく踊り],638.422,2.088
[(いいね)(よしよし)],640.511,2.2
[プイプイプイプイ～～],642.712,1.079
スピン スピン！,643.792,0.676
"[(からりと揚がります)]
海老スピン フライパンでフライされてる",644.469,3.422
[超ウケる ｗｗｗ],647.892,1.447
"[フライダンスはここまで]
こんな事してる場合じゃない 練習しなくちゃ！",649.34,2.545
そう 特技自慢の練習をしなくちゃ！,651.886,1.837
いくよ 準備はいい？エビフライちゃん,654.292,1.641
もちろん！,655.934,0.58
[特技自慢よ 待ってて],660.402,2.286
[私たちが格好良く決めてやるわ],662.69,2.857
エビフライ！,667.589,0.889
もうすぐだよ！,671.628,0.856
[いけぇ],672.485,1.89
[テンションがおじゃん],674.376,3.563
お願い！,677.94,1.874
こんな部屋は初めてだ,683.105,1.309
そうなんですか？！,684.415,1.45
"- 史上最強ですか？
- 史上最強？",685.866,2.368
"[もうやめて]
早く寝なさい 早く！",688.235,1.779
[(やれやれ)],690.015,1.85
[言葉が通じない],692.688,1.732
[明るいアマノジャクたち],694.421,0.822
寝なさい,695.244,0.861
"- ほぼ練習の最終段階まで来たんですから
- わかった はい 分かりました",696.106,3.637
"[分かったから 早く寝て]
とりあえず寝ましたらね はい",699.744,1.306
分かりました？,701.051,0.825
チョンマル わかりましたか？,702.308,1.657
"- ええ
- わかりました？",703.966,1.5
"[(哀願)]
本当に寝なさいね",705.467,1.731
就寝 就寝！,707.199,0.849
"- 教官！
- ガチ就寝！",708.049,2.517
[ただただため息…],710.567,1.914
ウソなんだからね,713.064,1.3
"[(イラ)]
あとちょっとだったのに！",714.365,2.291
今度こそ終わらせられるよ,716.657,1.412
"[踊りきれる！]
いける いける",718.07,1.543
[叫んで],724.061,2.546
[ウンチェちゃん 見てくれてる？],727.609,2.419
[私たち 練習 頑張ってるでしょ],730.029,3.307
[最後のスパートを上げて],733.337,2.454
私は今 on my way,736.261,1.669
捨てちゃって あなたの fairy tale,737.931,2.253
[迫力爆発],741.129,1.4
[大尾を飾る最後のパート],742.53,2.193
[終わりが見えてきた！],749.443,1.094
キュートに,750.538,1.071
エンディング妖精,754.021,1.291
"[踊りきりミッション 成功]
- 成功！
- 成功！",755.928,3.38
私たち 成功しました！,759.792,3.554
[祝のパーティーを開催しよう！],763.347,2.468
[最後まで期待を裏切らない],765.816,3.152
分かった 分かった,768.969,1.579
"[本当に睡眠 最後 本当 終わり]
本当に寝ようよ",770.549,1.593
"- おやすみなさい
- おやすみなさい",772.401,1.939
本当に寝るんだ,774.341,1.21
おやすみなさい,775.552,2.232
[(やっと帰れる)],779.088,1.456
じゃあ寝よう,781.567,0.989
"[寝ようか]
そろそろ寝よっか",782.557,1.058
そうよ 明日の体調管理もあるからね,784.46,2.933
みんな お休み,787.394,1.77
お休み,789.165,1.765
"[(ふんふん♪)]
- おやすみ good night dancing...
- おやすみ good night dancing...",790.931,6.794
[LE SSERAFIMのぐっすり動画 フルバージョンも見てね！],797.726,8.105
全員起床！,808.043,1.501
"[もう朝なの…？]
起床だ 起床！",809.545,1.675
ちょっと,812.481,1.432
[起きる気が無いようだ],816.657,2.045
[(イチャイチャ)],819.332,2.095
[起きようよ…],821.428,1.814
"[昨日の後遺症：空腹感]
ちゃんとチキン食べられなくて お腹すいてない？",824.212,2.683
お腹すいた,826.896,0.858
朝食食べに行こう,827.755,1.314
"[ギュッ♡]
朝食食べに行こ",829.771,1.763
"[しっかりと食事に Go~]
行こ 行こ",832.204,1.962
よく寝たね,834.611,1.064
"- よく寝た
- よく寝た",835.953,1.474
また来年,839.44,1.549
"[アイドルたちの沈黙]
[LE SSERAFIM]",845.867,5.758
Anti ti ti ti fragile fragile,851.626,2.509
Anti ti ti ti fragile チャンネル登録,854.136,2.332
Anti ti ti ti fragile fragile,856.469,2.173
チャンネル登録,858.644,0.61
高評価,859.255,0.613
チャンネル登録,859.87,0.535
高評価,860.406,0.848
押せ押せ！,862.078,1.434
どんどん！,863.513,0.739
지금 이게 뭐 하는 겁니까,8.22,5.459
너무,10.679,3.0
맛있어서 그래야지,13.799,2.661
맞다 잠시만 왜 안 오고 있잖아,32.759,5.761
치킨 시킨 거,37.32,4.94
맞다 그거 한 1시간 2시간 전에,38.52,6.3
걸어오는 거 아니에요 부산에서,42.26,4.66
올라오고 있나 그 픽업했다고 아직 안,44.82,4.34
나왔어,46.92,2.24
오셨다 배달,52.1,4.0
배달,65.76,3.0
기사 아닙니다,73.979,2.601
교관입니다,74.88,4.02
이럴 수가,76.58,5.46
취침 시간에 배달 음식을,78.9,3.14
음식은 압수하겠습니다,89.96,3.479
이건 내일 아침 식사 시간에,99.6,4.699
돌려드리도록 하겠습니다,101.7,2.599
한입만,105.6,3.0
갑니다 한입,111.479,3.0
고맙습니다,115.32,3.18
취침 중입니다,116.759,4.081
불시에 들어왔을 때,118.5,4.02
장기자랑 연습을 하거나,120.84,4.08
떠들고 있는 사람은 본 교관이 직접,122.52,5.16
재워드리겠습니다 알겠습니까,124.92,5.119
얘기하지 않습니다,127.68,2.359
내가 이길 수 있다고,136.94,4.299
키만 크지 지금,139.319,6.42
장난해 아니 그래서 어떡하냐고 다시,141.239,6.86
들어오시나,145.739,2.36
제가 아파서 양호실을 갔잖아,150.56,4.2
침대로 가서 잡니다,193.08,5.64
일어납니다,195.72,3.0
잘 자는군,206.06,3.42
요,211.319,3.0
들어갑니다,264.36,3.66
예,265.68,6.42
제가 주는 꿀잠템 착용하고 지청합니다,268.02,6.08
감사합니다,272.1,2.0
뭐라고 안 했습니다,277.62,3.2
난 치킨 밖에 안 보여,280.919,4.681
잘 자는 거,282.919,7.321
자긴 뭘 줘 아 맞다 우리 치킨,285.6,4.64
아니면 세븐 테이블을 덮는다고,300.54,4.219
이렇게,305.46,3.0
채원이가 여기서 되게 사는 거야,316.62,5.66
그리고 너는 엄청 이르면서,317.88,4.4
얘들아 정신 차려야 돼 우리 치킨을,333.0,5.66
위해서라면 자 기회는 한번만,334.62,4.04
선생님,384.86,3.58
무슨 일이에요,386.52,5.34
바꾸고 있었는데 자고 있는데 왜 자꾸,388.44,4.56
들어오시는 거죠,391.86,5.72
빨리 잡니다 안 돼 끼고 잡니다,393.0,4.58
잘 자는군,402.12,3.079
어디 있어,407.28,4.68
요,408.96,3.0
고생이,434.4,1.859
다,435.72,2.78
핑크퐁,436.259,2.241
이게 뭐 하는 겁니까,446.479,6.361
이거 한 번만,449.88,2.96
함께 먹어야죠,458.039,2.361
빨리 정리하십시오,461.699,2.481
담으십시오 오십시오,467.9,4.0
제가,472.139,3.0
담겠습니다,477.24,2.179
대표로 꿀잠템 착용을,492.979,4.021
갖고,503.52,2.06
그러면 우리 환영해주자,519.899,3.781
계속 춤추면서 숨지 말고 같이 치자고,521.459,4.32
이렇게 하자 가자 우리 꽤 잘하는 거,523.68,3.96
같은데 맞아 우리 좀 잘 맞는 거,525.779,4.921
같아 그냥,527.64,3.06
하는 거지 맞아,545.1,2.72
맞아,548.279,2.12
여기 방장 누구입니까이 사람이요,567.12,6.74
대표로 꿀잠템 착용합니다,570.36,3.5
이거 뭐야 잘 올립니다,575.459,4.461
침대로 돌아갑니다,592.98,4.76
침대로 돌아갑니다,595.32,2.42
진짜 말 너무 안 듣습니다 저희는,599.1,4.02
눕습니다 제대로 눕습니다,609.42,2.96
아닙니다 여기 한국입니다,613.44,3.62
다음부터 또 걸리면 단체 기업입니다,622.8,4.28
알겠습니까,624.18,2.9
그럼 진짜로 취침합니다,627.12,3.26
매력적이다,634.019,2.421
후라이팬 프라이팬을,647.04,3.96
치고 있어 아 이럴 때가 아니야 우리,649.079,4.281
여러분,651.0,2.36
이런,658.32,3.0
방 처음 봅니다,683.76,2.48
빨리 눕습니다 빨리,688.62,2.779
눕습니다,695.519,3.06
진짜 마지막까지,696.48,4.14
왔습니다 예 알겠습니다 일단 누우시면,698.579,3.961
알겠어요,700.62,2.54
정말,702.54,3.419
예 알겠어요,703.16,5.34
진짜 치치합니다,705.959,2.541
뻥이지,713.399,3.141
롱,714.54,2.0
할 수 있어 할 수 있어,716.72,4.08
안,744.66,2.359
알겠습니다 알겠습니다 자 이제 진짜로,768.5,4.36
좀 자자,771.6,3.62
안녕히 주무세요,772.86,2.36
진짜 지금 맞아 내일,784.079,3.901
컨디션 관리도 해야 되는데,785.639,8.0
얘들아 잘 자 잘 자요 잘 자요,787.98,5.659
굿나잇,794.459,2.641
댄싱,796.2,3.439
댄싱,797.1,2.539
배고프지 않아 배고프다,825.32,4.24
내년에 또 보자,839.06,3.42
좋아요,851.399,3.0
구독 좋아요,860.22,2.54
